RX_MMSI,IMO_Number,Call_Sign,ShipName,MMSI,Navigational_Status,ROT,SOG,Position_Accuracy,Longitude,Latitude,COG,True_Heading,Time_Stamp,Ship_and_Cargo_Type,Reference_Position_A,Reference_Position_B,Reference_Position_C,Reference_Position_D,Fixing_Device,ETA,MAX_Draught,Destination,DTE,Record_Time
004161805,,BK7075,,416000822,15,128,2.9,0,120.305442,24.053367,15.9,511,41,30,0,0,0,0,,,,,,2021-09-14 19:20:39
004161805,,BK7075,,416000822,15,128,3,0,120.305288,24.053007,33.8,511,12,30,0,0,0,0,,,,,,2021-09-14 19:20:11
004161805,, ,,416006013,15,128,2.9,1,120.302940,24.042823,26.4,511,30,30,10,10,2,2,,,,,,2021-09-14 19:21:31
004161805,, ,,416006013,15,128,2.7,1,120.303082,24.043068,30.9,511,51,30,10,10,2,2,,,,,,2021-09-14 19:21:51
004161805,, ,,416006013,15,128,2.7,1,120.302798,24.042587,32.9,511,10,30,10,10,2,2,,,,,,2021-09-14 19:21:10
004161805,,BK7075,,416000822,15,128,2.9,0,120.305508,24.053790,4.2,511,12,30,0,0,0,0,,,,,,2021-09-14 19:21:10
004161805,,BK7075,,416000822,15,128,3.1,0,120.305557,24.054203,8,511,42,30,0,0,0,0,,,,,,2021-09-14 19:21:41
004161805,,BK7075,,416000822,15,128,3,0,120.305658,24.055005,8.1,511,41,30,0,0,0,0,,,,,,2021-09-14 19:22:39
004161805,,BK7075,,416000822,15,128,3,0,120.305608,24.054597,0.6,511,11,30,0,0,0,0,,,,,,2021-09-14 19:22:09
004161805,, ,,416002402,15,128,3.9,1,120.309553,24.054117,211.5,511,58,30,8,13,2,2,,,,,,2021-09-14 19:22:57
004161805,, ,,416006013,15,128,2.8,1,120.303550,24.043740,44,511,51,30,10,10,2,2,,,,,,2021-09-14 19:22:52
004161805,, ,,416006013,15,128,2.9,1,120.303572,24.043760,42.3,511,53,30,10,10,2,2,,,,,,2021-09-14 19:22:54
004161805,, ,,416006013,15,128,3,1,120.303218,24.043307,26.7,511,11,30,10,10,2,2,,,,,,2021-09-14 19:22:11
004161805,, ,,416006013,15,128,3,1,120.303377,24.043530,42.5,511,31,30,10,10,2,2,,,,,,2021-09-14 19:22:32
004161805,,BK7075,,416000822,15,128,2.9,0,120.305747,24.055473,20,511,16,30,0,0,0,0,,,,,,2021-09-14 19:23:14
004161805,,BK7075,,416000822,15,128,3,0,120.305975,24.055768,41,511,42,30,0,0,0,0,,,,,,2021-09-14 19:23:40
004161805,, ,,416006013,15,128,3,1,120.303967,24.044152,49.3,511,32,30,10,10,2,2,,,,,,2021-09-14 19:23:32
004161805,, ,,416006013,15,128,2.9,1,120.304158,24.044358,40.6,511,52,30,10,10,2,2,,,,,,2021-09-14 19:23:53
004161805,, ,,416006013,15,128,3,1,120.303767,24.043948,39.3,511,12,30,10,10,2,2,,,,,,2021-09-14 19:23:12
004161805,, ,,416006013,15,128,2.8,1,120.304360,24.044560,37.1,511,12,30,10,10,2,2,,,,,,2021-09-14 19:24:13
004161805,, ,,416006013,15,128,2.9,1,120.304570,24.044770,42.7,511,33,30,10,10,2,2,,,,,,2021-09-14 19:24:33
004161805,, ,,416006013,15,128,2.7,1,120.304767,24.044972,43.9,511,53,30,10,10,2,2,,,,,,2021-09-14 19:24:53
004161805,, ,,416006013,15,128,2.8,1,120.304785,24.044992,37.3,511,55,30,10,10,2,2,,,,,,2021-09-14 19:24:55
004161805,,BK7075,,416000822,15,128,3,0,120.306257,24.056082,42,511,11,30,0,0,0,0,,,,,,2021-09-14 19:24:09
004161805,,BK7075,,416000822,15,128,3.1,0,120.306538,24.056403,39.6,511,41,30,0,0,0,0,,,,,,2021-09-14 19:24:39
004161805,, ,,416006013,15,128,2.9,1,120.305375,24.045587,36.7,511,54,30,10,10,2,2,,,,,,2021-09-14 19:25:54
004161805,, ,,416006013,15,128,2.9,1,120.304963,24.045173,41.5,511,13,30,10,10,2,2,,,,,,2021-09-14 19:25:14
004161805,, ,,416006013,15,128,2.9,1,120.305167,24.045373,46.3,511,33,30,10,10,2,2,,,,,,2021-09-14 19:25:34
004161805,,BK7075,,416000822,15,128,2.9,0,120.306787,24.056743,28.3,511,11,30,0,0,0,0,,,,,,2021-09-14 19:25:10
004161805,,BK7075,,416000822,15,128,2.8,0,120.306987,24.057122,25.3,511,42,30,0,0,0,0,,,,,,2021-09-14 19:25:40
004161805,,BK7075,,416000822,15,128,2.8,0,120.307288,24.057878,16.9,511,41,30,0,0,0,0,,,,,,2021-09-14 19:26:40
004161805,,BK7075,,416000822,15,128,2.9,0,120.307145,24.057490,22.9,511,11,30,0,0,0,0,,,,,,2021-09-14 19:26:09
004161805,, ,,416002402,15,128,3.3,1,120.306950,24.051190,225,511,59,30,8,13,2,2,,,,,,2021-09-14 19:26:58
004161805,, ,,416006013,15,128,2.9,1,120.305775,24.045993,41.4,511,34,30,10,10,2,2,,,,,,2021-09-14 19:26:35
004161805,, ,,416006013,15,128,2.9,1,120.305598,24.045807,38.6,511,16,30,10,10,2,2,,,,,,2021-09-14 19:26:17
004161805,, ,,416006013,15,128,3,1,120.305993,24.046207,43.6,511,55,30,10,10,2,2,,,,,,2021-09-14 19:26:55
004161805,, ,,416006013,15,128,3,1,120.305795,24.046013,41.6,511,36,30,10,10,2,2,,,,,,2021-09-14 19:26:37
004161805,, ,,416006013,15,128,2.7,1,120.305580,24.045787,41.2,511,14,30,10,10,2,2,,,,,,2021-09-14 19:26:14
004161805,,BK7075,,416000822,15,128,2.8,0,120.307417,24.058268,16.4,511,11,30,0,0,0,0,,,,,,2021-09-14 19:27:09
004161805,,BK7075,,416000822,15,128,2.9,0,120.307560,24.058672,20.6,511,42,30,0,0,0,0,,,,,,2021-09-14 19:27:40
004161805,, ,,416006013,15,128,2.9,1,120.306397,24.046617,43.8,511,35,30,10,10,2,2,,,,,,2021-09-14 19:27:36
004161805,, ,,416006013,15,128,2.9,1,120.306602,24.046823,40.1,511,55,30,10,10,2,2,,,,,,2021-09-14 19:27:56
004161805,, ,,416006013,15,128,3,1,120.306190,24.046413,40.8,511,15,30,10,10,2,2,,,,,,2021-09-14 19:27:15
004161805,, ,,416006013,15,128,2.9,1,120.307023,24.047242,39.7,511,36,30,10,10,2,2,,,,,,2021-09-14 19:28:36
004161805,, ,,416006013,15,128,3.2,1,120.307165,24.047493,22.7,511,56,30,10,10,2,2,,,,,,2021-09-14 19:28:57
004161805,, ,,416006013,15,128,2.8,1,120.306822,24.047037,45.6,511,16,30,10,10,2,2,,,,,,2021-09-14 19:28:16
004161805,,BK7075,,416000822,15,128,2.9,0,120.307857,24.059435,20.3,511,41,30,0,0,0,0,,,,,,2021-09-14 19:28:40
004161805,,BK7075,,416000822,15,128,2.9,0,120.307703,24.059048,22.1,511,11,30,0,0,0,0,,,,,,2021-09-14 19:28:10
004161805,, ,,416006013,15,128,3.1,1,120.307317,24.047747,30.3,511,16,30,10,10,2,2,,,,,,2021-09-14 19:29:17
004161805,, ,,416006013,15,128,2.9,1,120.307442,24.048023,24.6,511,37,30,10,10,2,2,,,,,,2021-09-14 19:29:37
004161805,, ,,416006013,15,128,2.8,1,120.307577,24.048278,20.4,511,57,30,10,10,2,2,,,,,,2021-09-14 19:29:57
004161805,,BK7075,,416000822,15,128,2.9,0,120.308173,24.060208,19.4,511,41,30,0,0,0,0,,,,,,2021-09-14 19:29:39
004161805,,BK7075,,416000822,15,128,2.9,0,120.308017,24.059838,20.4,511,12,30,0,0,0,0,,,,,,2021-09-14 19:29:10
004161805,,BK7075,,416000822,15,128,2.8,0,120.308472,24.060978,19.6,511,41,30,0,0,0,0,,,,,,2021-09-14 19:30:40
004161805,,BK7075,,416000822,15,128,2.9,0,120.308328,24.060592,18.6,511,11,30,0,0,0,0,,,,,,2021-09-14 19:30:09
004161805,, ,,416006013,15,128,3.1,1,120.307698,24.048532,29.3,511,17,30,10,10,2,2,,,,,,2021-09-14 19:30:18
004161805,, ,,416006013,15,128,3,1,120.307822,24.048787,24.3,511,37,30,10,10,2,2,,,,,,2021-09-14 19:30:38
004161805,, ,,416006013,15,128,2.8,1,120.308075,24.049302,20,511,18,30,10,10,2,2,,,,,,2021-09-14 19:31:19
004161805,, ,,416006013,15,128,3.1,1,120.308087,24.049328,26.5,511,20,30,10,10,2,2,,,,,,2021-09-14 19:31:21
004161805,, ,,416006013,15,128,2.9,1,120.308198,24.049557,22.7,511,38,30,10,10,2,2,,,,,,2021-09-14 19:31:39
004161805,,BK7075,,416000822,15,128,2.8,0,120.308632,24.061383,21.3,511,12,30,0,0,0,0,,,,,,2021-09-14 19:31:10
004161805,,BK7075,,416000822,15,128,3,0,120.308810,24.061753,40.4,511,42,30,0,0,0,0,,,,,,2021-09-14 19:31:41
004161805,, ,,416006013,15,128,2.6,1,120.308395,24.050063,347.4,511,19,30,10,10,2,2,,,,,,2021-09-14 19:32:19
004161805,, ,,416006013,15,128,3.4,1,120.308275,24.050337,331.9,511,39,30,10,10,2,2,,,,,,2021-09-14 19:32:40
004161805,, ,,416006013,15,128,2.9,1,120.308330,24.049822,25.2,511,59,30,10,10,2,2,,,,,,2021-09-14 19:31:59
004161805,,BK7075,,416000822,15,128,3.1,0,120.309458,24.062330,49.5,511,41,30,0,0,0,0,,,,,,2021-09-14 19:32:39
004161805,,BK7075,,416000822,15,128,2.8,0,120.309113,24.062052,49.1,511,11,30,0,0,0,0,,,,,,2021-09-14 19:32:09
004161805,, ,,416006013,15,128,3.5,1,120.308125,24.050628,336.2,511,59,30,10,10,2,2,,,,,,2021-09-14 19:33:00
004161805,, ,,416006013,15,128,3.4,1,120.307727,24.051127,306.7,511,40,30,10,10,2,2,,,,,,2021-09-14 19:33:40
004161805,, ,,416006013,15,128,3.1,1,120.307978,24.050915,321,511,20,30,10,10,2,2,,,,,,2021-09-14 19:33:20
004161805,,BK7075,,416000822,15,128,3,0,120.310253,24.062792,67.3,511,42,30,0,0,0,0,,,,,,2021-09-14 19:33:40
004161805,,BK7075,,416000822,15,128,3.1,0,120.309767,24.062535,57.6,511,6,30,0,0,0,0,,,,,,2021-09-14 19:33:14
004161805,,BK7075,,416000822,15,128,2.8,0,120.310667,24.062942,68.7,511,11,30,0,0,0,0,,,,,,2021-09-14 19:34:10
004161805,,BK7075,,416000822,15,128,3,0,120.311115,24.063070,75.2,511,41,30,0,0,0,0,,,,,,2021-09-14 19:34:40
004161805,, ,,416006013,15,128,3.4,1,120.306747,24.051523,282.2,511,41,30,10,10,2,2,,,,,,2021-09-14 19:34:41
004161805,, ,,416006013,15,128,3.7,1,120.307105,24.051450,291.5,511,21,30,10,10,2,2,,,,,,2021-09-14 19:34:21
004161805,,BK7075,,416000822,15,128,3.1,0,120.311555,24.063187,75.5,511,11,30,0,0,0,0,,,,,,2021-09-14 19:35:09
004161805,,BK7075,,416000822,15,128,3,0,120.312008,24.063283,81,511,41,30,0,0,0,0,,,,,,2021-09-14 19:35:39
004161805,, ,,416006013,15,128,3.6,1,120.306005,24.051532,261.9,511,21,30,10,10,2,2,,,,,,2021-09-14 19:35:22
004161805,, ,,416006013,15,128,4,1,120.305607,24.051438,252.1,511,42,30,10,10,2,2,,,,,,2021-09-14 19:35:42
004161805,, ,,416006013,15,128,3.7,1,120.306380,24.051555,269.5,511,1,30,10,10,2,2,,,,,,2021-09-14 19:35:02
004161805,, ,,416006013,15,128,3.7,1,120.305237,24.051302,241.5,511,2,30,10,10,2,2,,,,,,2021-09-14 19:36:02
004161805,, ,,416006013,15,128,3.7,1,120.304895,24.051113,233.8,511,22,30,10,10,2,2,,,,,,2021-09-14 19:36:23
004161805,, ,,416006013,15,128,4,1,120.304570,24.050883,234.5,511,42,30,10,10,2,2,,,,,,2021-09-14 19:36:43
004161805,,BK7075,,416000822,15,128,3.2,0,120.312963,24.063293,91.3,511,41,30,0,0,0,0,,,,,,2021-09-14 19:36:39
004161805,,BK7075,,416000822,15,128,3,0,120.312482,24.063295,88.2,511,11,30,0,0,0,0,,,,,,2021-09-14 19:36:09
004161805,, ,,416006013,15,128,3.9,1,120.303998,24.050333,218.3,511,23,30,10,10,2,2,,,,,,2021-09-14 19:37:23
004161805,, ,,416006013,15,128,3.7,1,120.303730,24.050067,220.8,511,43,30,10,10,2,2,,,,,,2021-09-14 19:37:44
004161805,, ,,416006013,15,128,4,1,120.303972,24.050307,221.4,511,25,30,10,10,2,2,,,,,,2021-09-14 19:37:25
004161805,, ,,416006013,15,128,3.9,1,120.304260,24.050620,225.3,511,3,30,10,10,2,2,,,,,,2021-09-14 19:37:03
004161805,,BK7075,,416000822,15,128,3.3,0,120.313920,24.063208,103.2,511,41,30,0,0,0,0,,,,,,2021-09-14 19:37:39
004161805,,BK7075,,416000822,15,128,3.1,0,120.313442,24.063280,96.7,511,11,30,0,0,0,0,,,,,,2021-09-14 19:37:10
004161805,,BK7075,,416000822,15,128,3.1,0,120.314847,24.062945,112.6,511,41,30,0,0,0,0,,,,,,2021-09-14 19:38:39
004161805,,BK7075,,416000822,15,128,3.2,0,120.314392,24.063097,104,511,11,30,0,0,0,0,,,,,,2021-09-14 19:38:09
004161805,, ,,416006013,15,128,3.8,1,120.303498,24.049785,218.9,511,3,30,10,10,2,2,,,,,,2021-09-14 19:38:04
004161805,, ,,416006013,15,128,3.7,1,120.303247,24.049490,218.1,511,24,30,10,10,2,2,,,,,,2021-09-14 19:38:24
004161805,, ,,416006013,15,128,3.7,1,120.303000,24.049223,219.9,511,44,30,10,10,2,2,,,,,,2021-09-14 19:38:44
004161805,,BK7075,,416000822,15,128,2.8,0,120.315690,24.062675,110.3,511,42,30,0,0,0,0,,,,,,2021-09-14 19:39:40
004161805,,BK7075,,416000822,15,128,2.9,0,120.315288,24.062788,111.2,511,12,30,0,0,0,0,,,,,,2021-09-14 19:39:10
004161805,, ,,416006013,15,128,3.9,1,120.302143,24.048452,224.1,511,47,30,10,10,2,2,,,,,,2021-09-14 19:39:47
004161805,, ,,416006013,15,128,3.8,1,120.302720,24.048983,228.3,511,4,30,10,10,2,2,,,,,,2021-09-14 19:39:05
004161805,, ,,416006013,15,128,3.8,1,120.301338,24.047725,226.8,511,46,30,10,10,2,2,,,,,,2021-09-14 19:40:46
004161805,, ,,416006013,15,128,4,1,120.301893,24.048233,220,511,5,30,10,10,2,2,,,,,,2021-09-14 19:40:06
004161805,, ,,416006013,15,128,3.9,1,120.301623,24.047985,225,511,25,30,10,10,2,2,,,,,,2021-09-14 19:40:26
004161805,,BK7075,,416000822,15,128,2.9,0,120.316433,24.062222,129.3,511,41,30,0,0,0,0,,,,,,2021-09-14 19:40:39
004161805,,BK7075,,416000822,15,128,2.7,0,120.316072,24.062467,126,511,11,30,0,0,0,0,,,,,,2021-09-14 19:40:09
004161805,, ,,416006013,15,128,3.8,1,120.300535,24.046985,214.4,511,46,30,10,10,2,2,,,,,,2021-09-14 19:41:47
004161805,, ,,416006013,15,128,3.9,1,120.301067,24.047480,227.3,511,6,30,10,10,2,2,,,,,,2021-09-14 19:41:06
004161805,, ,,416006013,15,128,3.6,1,120.300807,24.047230,222.7,511,26,30,10,10,2,2,,,,,,2021-09-14 19:41:27
004161805,,BK7075,,416000822,15,128,3.2,0,120.316733,24.061872,152.4,511,12,30,0,0,0,0,,,,,,2021-09-14 19:41:10
004161805,,BK7075,,416000822,15,128,3.3,0,120.316923,24.061448,160.7,511,41,30,0,0,0,0,,,,,,2021-09-14 19:41:39
004161805,,BK7075,,416000822,15,128,3,0,120.317168,24.060602,171.4,511,41,30,0,0,0,0,,,,,,2021-09-14 19:42:39
004161805,,BK7075,,416000822,15,128,3,0,120.317065,24.061023,161.1,511,11,30,0,0,0,0,,,,,,2021-09-14 19:42:09
004161805,, ,,416006013,15,128,3.7,1,120.300095,24.046383,213.2,511,27,30,10,10,2,2,,,,,,2021-09-14 19:42:27
004161805,, ,,416006013,15,128,3.5,1,120.299900,24.046093,212.8,511,47,30,10,10,2,2,,,,,,2021-09-14 19:42:48
004161805,, ,,416006013,15,128,3.7,1,120.300318,24.046673,214.3,511,7,30,10,10,2,2,,,,,,2021-09-14 19:42:07
004161805,,BK7075,,416000822,15,128,2.8,0,120.317230,24.059732,177.9,511,41,30,0,0,0,0,,,,,,2021-09-14 19:43:39
004161805,, ,,416002402,15,128,3.5,1,120.297435,24.039060,212.8,511,1,30,8,13,2,2,,,,,,2021-09-14 19:43:00
004161805,, ,,416006013,15,128,3.7,1,120.299318,24.045202,216.6,511,48,30,10,10,2,2,,,,,,2021-09-14 19:43:49
004161805,, ,,416006013,15,128,3.8,1,120.299712,24.045803,207.1,511,7,30,10,10,2,2,,,,,,2021-09-14 19:43:08
004161805,, ,,416006013,15,128,3.6,1,120.299512,24.045495,209.5,511,28,30,10,10,2,2,,,,,,2021-09-14 19:43:28
004161805,, ,,416002402,15,128,3.3,1,120.296937,24.038230,204.4,511,1,30,8,13,2,2,,,,,,2021-09-14 19:44:00
004161805,, ,,416002402,15,128,3.3,1,120.296937,24.038230,204.4,511,1,30,8,13,2,2,,,,,,2021-09-14 19:44:00
004161805,, ,,416006013,15,128,3.8,1,120.299120,24.044913,218.4,511,8,30,10,10,2,2,,,,,,2021-09-14 19:44:09
004161805,, ,,416006013,15,128,3.6,1,120.298710,24.044317,210.9,511,49,30,10,10,2,2,,,,,,2021-09-14 19:44:49
004161805,,BK7075,,416000822,15,128,3.1,0,120.317153,24.059283,183.3,511,12,30,0,0,0,0,,,,,,2021-09-14 19:44:10
004161805,,BK7075,,416000822,15,128,3,0,120.317025,24.058870,191.4,511,41,30,0,0,0,0,,,,,,2021-09-14 19:44:39
004161805,,BK7075,,416000822,15,128,3.1,0,120.316660,24.058067,209.4,511,41,30,0,0,0,0,,,,,,2021-09-14 19:45:40
004161805,,BK7075,,416000822,15,128,3.1,0,120.316170,24.057348,212.6,511,41,30,0,0,0,0,,,,,,2021-09-14 19:46:39
004161805,,BK7075,,416000822,15,128,3,0,120.316425,24.057697,213,511,11,30,0,0,0,0,,,,,,2021-09-14 19:46:09
004161805,, ,,416002402,15,128,3.4,1,120.295675,24.036172,209.5,511,31,30,8,13,2,2,,,,,,2021-09-14 19:46:30
004161805,, ,,416006013,15,128,3.7,1,120.297900,24.043140,213.1,511,10,30,10,10,2,2,,,,,,2021-09-14 19:46:10
004161805,, ,,416006013,15,128,3.8,1,120.297698,24.042852,214.4,511,30,30,10,10,2,2,,,,,,2021-09-14 19:46:31
004161805,, ,,416006013,15,128,3.8,1,120.297493,24.042565,215.4,511,50,30,10,10,2,2,,,,,,2021-09-14 19:46:51
004161805,,BK7075,,416000822,15,128,2.7,0,120.315908,24.056997,214.2,511,12,30,0,0,0,0,,,,,,2021-09-14 19:47:10
004161805,,BK7075,,416000822,15,128,3.1,0,120.315660,24.056665,216.2,511,41,30,0,0,0,0,,,,,,2021-09-14 19:47:39
004161805,,,JIN WOEI CHYUU,416006013,15,128,3.5,1,120.296858,24.041650,211.8,511,53,,,,,,,,,,,2021-09-14 19:47:54
004161805,,,JIN WOEI CHYUU,416006013,15,128,3.6,1,120.297278,24.042262,216.5,511,11,,,,,,,,,,,2021-09-14 19:47:11
004161805,,,JIN WOEI CHYUU,416006013,15,128,3.6,1,120.297082,24.041970,208.6,511,31,,,,,,,,,,,2021-09-14 19:47:32
004161805,,,JIN WOEI CHYUU,416006013,15,128,3.7,1,120.296878,24.041678,216.5,511,51,,,,,,,,,,,2021-09-14 19:47:52
004161805,, ,,416006013,15,128,3.6,1,120.296675,24.041372,210,511,12,30,10,10,2,2,,,,,,2021-09-14 19:48:12
004161805,, ,,416006013,15,128,3.7,1,120.296468,24.041080,215.1,511,32,30,10,10,2,2,,,,,,2021-09-14 19:48:32
004161805,, ,,416006013,15,128,3.6,1,120.296273,24.040785,216.3,511,52,30,10,10,2,2,,,,,,2021-09-14 19:48:53
004161805,, ,,416002402,15,128,3.5,1,120.295493,24.034870,174.5,511,2,30,8,13,2,2,,,,,,2021-09-14 19:48:01
004161805,,BK7075,,416000822,15,128,2.7,0,120.315402,24.056320,213.3,511,11,30,0,0,0,0,,,,,,2021-09-14 19:48:10
004161805,,BK7075,,416000822,15,128,3,0,120.315183,24.055955,206.1,511,41,30,0,0,0,0,,,,,,2021-09-14 19:48:39
004161805,, ,,416006013,15,128,3.7,1,120.295852,24.040190,211.6,511,33,30,10,10,2,2,,,,,,2021-09-14 19:49:33
004161805,, ,,416006013,15,128,3.7,1,120.295647,24.039897,209.8,511,53,30,10,10,2,2,,,,,,2021-09-14 19:49:53
004161805,, ,,416006013,15,128,3.5,1,120.295625,24.039870,213.5,511,55,30,10,10,2,2,,,,,,2021-09-14 19:49:55
004161805,, ,,416006013,15,128,3.8,1,120.296070,24.040493,210.2,511,12,30,10,10,2,2,,,,,,2021-09-14 19:49:13
004161805,,BK7075,,416000822,15,128,2.9,0,120.314972,24.055593,210.3,511,11,30,0,0,0,0,,,,,,2021-09-14 19:49:09
004161805,,BK7075,,416000822,15,128,2.9,0,120.314540,24.054853,208.1,511,13,30,0,0,0,0,,,,,,2021-09-14 19:50:11
004161805,, ,,416002402,15,128,3,1,120.296987,24.033268,110.6,511,32,30,8,13,2,2,,,,,,2021-09-14 19:50:31
004161805,, ,,416002402,15,128,3,1,120.296987,24.033268,110.6,511,32,30,8,13,2,2,,,,,,2021-09-14 19:50:31
004161805,, ,,416006013,15,128,3.6,1,120.295233,24.039315,211.4,511,33,30,10,10,2,2,,,,,,2021-09-14 19:50:34
004161805,, ,,416006013,15,128,3.8,1,120.295055,24.038987,201.3,511,54,30,10,10,2,2,,,,,,2021-09-14 19:50:54
004161805,, ,,416006013,15,128,3.5,1,120.295437,24.039608,212.8,511,13,30,10,10,2,2,,,,,,2021-09-14 19:50:14
004161805,,BK7075,,416000822,15,128,2.9,0,120.314133,24.054145,208,511,11,30,0,0,0,0,,,,,,2021-09-14 19:51:10
004161805,,BK7075,,416000822,15,128,3,0,120.313920,24.053773,208.3,511,41,30,0,0,0,0,,,,,,2021-09-14 19:51:39
004161805,, ,,416006013,15,128,3.6,1,120.294720,24.038358,204.9,511,34,30,10,10,2,2,,,,,,2021-09-14 19:51:35
004161805,, ,,416006013,15,128,3.9,1,120.294580,24.038037,185.4,511,54,30,10,10,2,2,,,,,,2021-09-14 19:51:55
004161805,, ,,416006013,15,128,3.9,1,120.294882,24.038675,209.3,511,14,30,10,10,2,2,,,,,,2021-09-14 19:51:14
004161805,, ,,416002402,15,128,2.9,1,120.297863,24.033322,70.7,511,32,30,8,13,2,2,,,,,,2021-09-14 19:51:31
004161805,, ,,416006013,15,128,3.9,1,120.294530,24.037670,188.1,511,15,30,10,10,2,2,,,,,,2021-09-14 19:52:15
004161805,, ,,416006013,15,128,3.7,1,120.294483,24.037315,183.1,511,35,30,10,10,2,2,,,,,,2021-09-14 19:52:36
004161805,, ,,416006013,15,128,3.8,1,120.294492,24.036963,181.1,511,55,30,10,10,2,2,,,,,,2021-09-14 19:52:56
004161805,, ,,416002402,15,128,2.9,1,120.298283,24.033523,60.8,511,2,30,8,13,2,2,,,,,,2021-09-14 19:52:01
004161805,,BK7075,,416000822,15,128,2.8,0,120.313498,24.053028,207.1,511,41,30,0,0,0,0,,,,,,2021-09-14 19:52:39
004161805,,BK7075,,416000822,15,128,2.8,0,120.313700,24.053388,209.5,511,12,30,0,0,0,0,,,,,,2021-09-14 19:52:10
004161805,, ,,416006013,15,128,3.7,1,120.294540,24.036600,169.7,511,16,30,10,10,2,2,,,,,,2021-09-14 19:53:16
004161805,, ,,416006013,15,128,3.8,1,120.294618,24.036257,170.2,511,36,30,10,10,2,2,,,,,,2021-09-14 19:53:36
004161805,, ,,416006013,15,128,3.7,1,120.294717,24.035883,169.3,511,58,30,10,10,2,2,,,,,,2021-09-14 19:53:59
004161805,,BK7075,,416000822,15,128,2.9,0,120.313058,24.052290,210.3,511,42,30,0,0,0,0,,,,,,2021-09-14 19:53:40
004161805,,BK7075,,416000822,15,128,2.9,0,120.313320,24.052725,207.2,511,6,30,0,0,0,0,,,,,,2021-09-14 19:53:14
004161805,,BK7075,,416000822,15,128,2.9,0,120.312847,24.051918,209.1,511,12,30,0,0,0,0,,,,,,2021-09-14 19:54:10
004161805,,BK7075,,416000822,15,128,2.9,0,120.312642,24.051560,207.8,511,41,30,0,0,0,0,,,,,,2021-09-14 19:54:39
004161805,, ,,416006013,15,128,3.7,1,120.294815,24.035585,168,511,16,30,10,10,2,2,,,,,,2021-09-14 19:54:17
004161805,, ,,416006013,15,128,3.8,1,120.294942,24.035245,161.9,511,37,30,10,10,2,2,,,,,,2021-09-14 19:54:37
004161805,, ,,416006013,15,128,3.7,1,120.294827,24.035553,160.7,511,18,30,10,10,2,2,,,,,,2021-09-14 19:54:19
004161805,, ,,416006013,15,128,3.6,1,120.295092,24.034932,161.4,511,57,30,10,10,2,2,,,,,,2021-09-14 19:54:57
004161805,, ,,416006013,15,128,3.5,1,120.295415,24.034305,151.1,511,38,30,10,10,2,2,,,,,,2021-09-14 19:55:38
004161805,, ,,416006013,15,128,3.5,1,120.295245,24.034623,151.6,511,17,30,10,10,2,2,,,,,,2021-09-14 19:55:18
004161805,,BK7075,,416000822,15,128,2.9,0,120.312215,24.050822,207.5,511,41,30,0,0,0,0,,,,,,2021-09-14 19:55:39
004161805,,BK7075,,416000822,15,128,2.9,0,120.312427,24.051192,208.7,511,11,30,0,0,0,0,,,,,,2021-09-14 19:55:10
004161805,,BK7075,,416000822,15,128,2.9,0,120.311795,24.050067,207.3,511,42,30,0,0,0,0,,,,,,2021-09-14 19:56:40
004161805,,BK7075,,416000822,15,128,2.9,0,120.312007,24.050457,212.4,511,11,30,0,0,0,0,,,,,,2021-09-14 19:56:09
004161805,, ,,416006013,15,128,3.9,1,120.295897,24.033360,151.1,511,40,30,10,10,2,2,,,,,,2021-09-14 19:56:41
004161805,, ,,416006013,15,128,3.6,1,120.295882,24.033392,161.9,511,38,30,10,10,2,2,,,,,,2021-09-14 19:56:39
004161805,, ,,416006013,15,128,3.7,1,120.295577,24.034002,149.7,511,58,30,10,10,2,2,,,,,,2021-09-14 19:55:58
004161805,,BK7075,,416000822,15,128,3,0,120.311378,24.049337,212,511,41,30,0,0,0,0,,,,,,2021-09-14 19:57:39
004161805,,BK7075,,416000822,15,128,3,0,120.311593,24.049708,209.6,511,11,30,0,0,0,0,,,,,,2021-09-14 19:57:09
004161805,, ,,416006013,15,128,3.6,1,120.296190,24.032757,159.5,511,19,30,10,10,2,2,,,,,,2021-09-14 19:57:19
004161805,, ,,416006013,15,128,3.4,1,120.296040,24.033057,150.6,511,59,30,10,10,2,2,,,,,,2021-09-14 19:56:59
004161805,, ,,416002402,15,128,2.5,1,120.301303,24.035847,56.6,511,3,30,8,13,2,2,,,,,,2021-09-14 19:57:02
004161805,,BK7075,,416000822,15,128,2.9,0,120.310913,24.048590,205.1,511,42,30,0,0,0,0,,,,,,2021-09-14 19:58:41
004161805,,BK7075,,416000822,15,128,3,0,120.311132,24.048952,212.7,511,13,30,0,0,0,0,,,,,,2021-09-14 19:58:11
004161805,,BK7075,,416000822,15,128,3,0,120.310472,24.047842,208.9,511,42,30,0,0,0,0,,,,,,2021-09-14 19:59:40
004161805,,BK7075,,416000822,15,128,3.1,0,120.310692,24.048202,206.8,511,13,30,0,0,0,0,,,,,,2021-09-14 19:59:11
004161805,, ,,416002402,15,128,2.5,1,120.303423,24.037247,52.9,511,33,30,8,13,2,2,,,,,,2021-09-14 20:00:33
004161805,,BK7075,,416000822,15,128,3.2,0,120.310252,24.047485,211.5,511,11,30,0,0,0,0,,,,,,2021-09-14 20:00:09
004161805,,BK7075,,416000822,15,128,2.9,0,120.310020,24.047120,209.4,511,41,30,0,0,0,0,,,,,,2021-09-14 20:00:39
